Tissue,Protein,Coefficient
Conventional,TIMP1,0.1231235928
Conventional,TIMP2,-0.1131316423
Conventional,TIMP4,0.1172905769
Conventional,TJAP1,0.004069529
Conventional,TJP3,-0.0006134227
Conventional,TK1,0.0486144907
Conventional,TLR2,-0.1695842164
Conventional,TLR3,0.0241450146
Conventional,TMED1,0.0030938191
Conventional,TMED10,-0.0427996621
Conventional,TMED4,-0.0189193343
Conventional,TMED8,0.3506487613
Conventional,TMEM106A,0.0260921585
Conventional,TMEM132A,-0.0411261655
Conventional,TMEM25,-0.0368816396
Conventional,TMOD4,-0.0342984375
Conventional,TMPRSS11B,-0.0169062934
Conventional,TMPRSS11D,-0.0129028184
Conventional,TMPRSS15,-0.0091660163
Conventional,TMPRSS5,0.1067644888
Conventional,TMSB10,0.1440771503
Conventional,TNC,-0.0513848742
Conventional,TNF,-0.0784979794
Conventional,TNFAIP8L2,0.0183537347
Conventional,TNFRSF10B,0.040963899
Conventional,TNFRSF10C,0.0915356143
Conventional,TNFRSF11A,-0.0980183891
Conventional,TNFRSF11B,0.3897858833
Conventional,TNFRSF12A,-0.0728900504
Conventional,TNFRSF13B,0.3212969001
Conventional,TNFRSF13C,-0.0065894464
Conventional,TNFRSF14,-0.0805138833
Conventional,TNFRSF19,-0.0736039027
Conventional,TNFRSF1A,0.025203804
Conventional,TNFRSF21,0.0996823497
Conventional,TNFRSF4,0.051506682
Conventional,TNFRSF6B,-0.0061594923
Conventional,TNFRSF9,0.1031682541
Conventional,TNFSF10,-0.1417147765
Conventional,TNFSF11,0.0578494231
Conventional,TNFSF12,-0.0281033467
Conventional,TNFSF13,0.4462184312
Conventional,TNFSF13B,-0.28327694
Conventional,TNFSF14,0.0326789034
Conventional,TNFSF8,0.1488493241
Conventional,TNN,0.0148685946
Conventional,TNNI3,-0.0038266609
Conventional,TNR,-0.0342691673
Conventional,TNXB,-0.3863377989
Conventional,TOMM20,0.0133788301
Conventional,TOP1,0.0078889693
Conventional,TOP1MT,0.019319374
Conventional,TOR1AIP1,0.0084696278
Conventional,TP53,-0.0156658169
Conventional,TP53BP1,0.0135874202
Conventional,TP53INP1,-0.01997026
Conventional,TPBGL,0.0070105949
Conventional,TPK1,-0.1930710192
Conventional,TPM3,-0.091258357
Conventional,TPMT,-0.0306757187
Conventional,TPP1,-0.1099917294
Conventional,TPPP2,0.0157402283
Conventional,TPPP3,-0.0325358368
Conventional,TPR,0.0609435816
Conventional,TPRKB,0.0204787386
Conventional,TPSAB1,0.1042830051
Conventional,TPSD1,0.0340035397
Conventional,TPSG1,0.0030529893
Conventional,TPT1,-0.010008445
Conventional,TRAF2,0.1091425727
Conventional,TRAF3,0.0208774579
Conventional,TRAF3IP2,-0.0244644929
Conventional,TRDMT1,0.0530267461
Conventional,TREH,0.0365059019
Conventional,TREM2,0.1346887889
Conventional,TREML2,0.1493197757
Conventional,TRIAP1,-0.0354313812
Conventional,TRIM24,0.0049064724
Conventional,TRIM25,-0.0994865361
Conventional,TRIM40,0.0222789373
Conventional,TRIM5,-0.0317955012
Conventional,TRIM58,0.0365389374
Conventional,TRPV3,-0.014645096
Conventional,TSC1,0.0160036233
Conventional,TSC22D1,-0.024351238
Conventional,TSHB,-0.0250890337
Conventional,TSLP,-0.0238985055
Conventional,TSNAX,0.0291360539
Conventional,TSPAN1,0.3391461052
Conventional,TSPAN15,0.0412777523
Conventional,TSPAN8,0.0606823383
Conventional,TST,0.0703323721
Conventional,TTF2,0.0091392734
Conventional,TTR,-0.1666990916
Conventional,TWF2,-0.0181152943
Conventional,TXLNA,0.0161397273
Conventional,TXN,-0.0388365416
Conventional,TXNDC15,-0.051529518
Conventional,TXNDC9,0.0294100399
Conventional,TXNL1,0.0256495077
Conventional,TXNRD1,0.3551014727
Conventional,TYMP,-0.1591931846
Conventional,TYRO3,-0.194486871
Conventional,TYRP1,-0.0672764218
Conventional,UBAC1,-0.0682410921
Conventional,UBE2B,-0.0590057193
Conventional,UBE2L6,0.0347791077
Conventional,UBE2Z,-0.0013612824
Conventional,UBQLN3,0.0405658635
Conventional,UBXN1,0.1307404698
Conventional,UGDH,-0.0146590859
Conventional,UHRF2,-0.002763314
Conventional,UMOD,0.0698435281
Conventional,UNG,-0.0622483256
Conventional,UPB1,-0.030123426
Conventional,UPK3BL1,0.035837672
Conventional,UROS,-0.0194814628
Conventional,USP25,0.0009697841
Conventional,USP28,0.00242918
Conventional,USP47,-0.0237350741
Conventional,USP8,0.1063090976
Conventional,UXS1,-0.0959170267
Conventional,VAMP5,-0.0219307149
Conventional,VAMP8,-0.0307978881
Conventional,VASH1,0.0290218927
Conventional,VASN,0.0358692188
Conventional,VASP,-0.0750022055
Conventional,VAT1,-0.0159014831
Conventional,VAV3,0.0425636079
Conventional,VCAN,0.0061466626
Conventional,VCPKMT,-0.0114921704
Conventional,VEGFA,0.0004904075
Conventional,VEGFC,0.0564084963
Conventional,VEGFD,-0.1058962019
Conventional,VGF,-0.0648483852
Conventional,VIM,-0.016625186
Conventional,VIT,-0.1400503565
Conventional,VMO1,0.040230704
Conventional,VNN1,-0.0041050162
Conventional,VPS28,0.0638948767
Conventional,VPS37A,-0.0038153011
Conventional,VPS4B,0.0463724639
Conventional,VPS53,0.015053527
Conventional,VSIG10,-0.0438662323
Conventional,VSIG2,0.0354133466
Conventional,VSIG4,0.0314077928
Conventional,VSIR,-0.0943711723
Conventional,VSNL1,0.0912358242
Conventional,VSTM1,0.0232515501
Conventional,VSTM2B,0.0120325953
Conventional,VSTM2L,-0.0046293311
Conventional,VTA1,-0.0730329009
Conventional,VTCN1,-0.0599007049
Conventional,VTI1A,0.1190140961
Conventional,VWA1,-0.0369220271
Conventional,VWA5A,-0.0445696226
Conventional,VWC2,0.1759771417
Conventional,VWC2L,0.0433016901
Conventional,VWF,0.0318718768
Conventional,WARS,0.0422980089
Conventional,WAS,0.0893158574
Conventional,WASHC3,0.0333382559
Conventional,WDR46,-0.026401739
Conventional,WFDC12,0.0077380398
Conventional,WFDC2,0.4219806772
Conventional,WFIKKN2,-0.0007905521
Conventional,WIF1,-0.4335186358
Conventional,WNT9A,0.6964337223
Conventional,WWP2,0.0446802747
Conventional,XCL1,-0.1330004113
Conventional,XG,-0.0242977022
Conventional,XPNPEP2,-0.0333915548
Conventional,XRCC4,-0.0251920778
Conventional,YARS1,0.13135024
Conventional,YES1,-0.2091327864
Conventional,YOD1,0.1280359989
Conventional,YWHAQ,0.2082244246
Conventional,YY1,0.010125916
Conventional,ZBP1,0.0388384259
Conventional,ZBTB16,0.1016661957
Conventional,ZBTB17,-0.0099378323
Conventional,ZCCHC8,0.0160888744
Conventional,ZFYVE19,0.0901385271
Conventional,ZHX2,0.0065281709
Conventional,ZNF75D,0.0098103048
Conventional,ZNF830,-0.0174620534
Conventional,ZNRD2,0.117242047
Conventional,ZNRF4,0.0038403541
Conventional,ZP3,-0.0049161113
Conventional,ZPR1,-0.0210118588
Kidney,Intercept,57.1086440568
Kidney,BSND,-0.0457069439
Kidney,CYP24A1,-0.0358594954
Kidney,HAVCR1,4.3926261952
Kidney,ITGB6,-0.1552370329
Kidney,NPHS2,-0.0612893349
Kidney,PDZK1,-1.271963548
Kidney,PTH1R,0.7191264459
Kidney,REN,0.5613476505
Kidney,UMOD,-0.3842553683
Esophagus,Intercept,57.2452030121
Esophagus,ANXA1,1.9691572371
Esophagus,CST5,2.5620263008
Esophagus,DEFB4A_DEFB4B,0.2225523813
Esophagus,GBP6,-0.322223088
Esophagus,IL36A,-0.3488337248
Thyroid,Intercept,57.2475522746
Thyroid,PTH,0.9104242448
Thyroid,TG,0.1294026274
Artery,Intercept,57.3341692664
Artery,ACAN,-1.0884805168
Artery,BGN,-0.205646972
Artery,CRLF1,-3.4533015204
Artery,CYTL1,-3.3143804857
Artery,ELN,6.946337091
Artery,FRZB,0.5289337579
Artery,ITGBL1,1.5463930666
Artery,LTBP2,4.5224857526
Artery,MFGE8,-0.4545541248
Artery,SOST,1.6399977088
Artery,SUSD5,2.3934009557
Artery,THBS2,-3.4316091913
Artery,TNFRSF11B,3.5465823962
Artery,VCAN,-0.307328421
Skin,Intercept,57.333947767
Skin,BLMH,-0.2021487353
Skin,CA6,-0.7880334743
Skin,CCL27,3.3393248475
Skin,CD207,0.5766407237
Skin,CDHR1,-0.8775190438
Skin,CDSN,2.1537993115
Skin,CST6,-2.0017146011
Skin,DSG4,-1.1934653871
Skin,FABP9,-1.3154811845
Skin,GATA3,-0.1100121089
Skin,KRT14,0.0167525437
Skin,POF1B,1.3095011993
Skin,PSAPL1,0.334432464
Skin,S100A3,0.4117791906
Skin,SCGB2A2,-0.3413550826
Skin,SERPINA12,-0.2846919762
Skin,SPINT3,0.025395534
Stomach,Intercept,56.906146538
Stomach,ANXA10,-0.0312265157
Stomach,CA9,0.0835555277
Stomach,CBLIF,0.8419286146
Stomach,CTSE,0.4619457922
Stomach,GAST,0.4263842468
Stomach,GHRL,0.313700278
Stomach,GKN1,1.0028951206
Stomach,LIPF,0.9341729445
Stomach,MUCL3,-0.4503557671
Stomach,PGA4,-0.5900862558
Stomach,TFF1,1.3656550115
Stomach,TFF2,0.6674907749
Intestine,Intercept,57.38158079
Intestine,ALPI,-0.1197347496
Intestine,APOA4,-0.3076088576
Intestine,CA7,-0.3394008502
Intestine,CCL25,1.1396221318
Intestine,CDH17,-0.4377891873
Intestine,CDHR2,1.3833850753
Intestine,CDHR5,-1.2207327371
Intestine,CEACAM18,-0.1628171957
Intestine,CEACAM20,0.1639117733
Intestine,FABP2,-0.5093238721
Intestine,FABP6,0.0840446707
Intestine,GPA33,-0.0638825616
Intestine,GUCA2A,2.9162616021
Intestine,GUCY2C,-0.2963973114
Intestine,INSL5,-0.1091350554
Intestine,LGALS4,1.7243751711
Intestine,LYPD8,0.0048069479
Intestine,MEP1A,0.2831116559
Intestine,MEP1B,0.3496332948
Intestine,MLN,1.7791861009
Intestine,MUC13,-0.4971920028
Intestine,MUC2,0.5745742663
Intestine,NXPE4,-0.305786169
Intestine,PPP1R14D,-0.5030578587
Intestine,PYY,0.0655381611
Intestine,RBP2,-0.346152157
Intestine,REG4,1.3425643216
Intestine,S100G,0.6185208593
Intestine,SLC51B,0.1352123908
Intestine,SPINK4,0.3248397261
Intestine,TMPRSS15,-0.1388889538
Pancreas,Intercept,56.8486306419
Pancreas,AMY1A_AMY1B_AMY1C,0.6874070953
Pancreas,AMY2A,-0.0388912461
Pancreas,CELA2A,-0.6291376077
Pancreas,CELA3A,0.1281352083
Pancreas,CLPS,-0.0219097237
Pancreas,CPA1,0.2974275207
Pancreas,CPA2,0.0604856616
Pancreas,CPB1,0.1751376076
Pancreas,CTRB1,-0.7447597527
Pancreas,CTRC,0.0632931608
Pancreas,CTRL,-0.3375086537
Pancreas,CUZD1,-0.936546496
Pancreas,GCG,-0.3930097766
Pancreas,GP2,0.8586495784
Pancreas,KIRREL2,-0.3803261775
Pancreas,KLK1,0.4348279613
Pancreas,PLA2G1B,-1.3448763448
Pancreas,PNLIP,0.2946901968
Pancreas,PNLIPRP1,-0.0635121166
Pancreas,PNLIPRP2,-0.0095633812
Pancreas,PPY,1.1501159446
Pancreas,PRSS2,1.8647159716
Pancreas,REG1A,1.3728586928
Pancreas,REG1B,0.3986986231
Pancreas,REG3G,-0.5075119012
Pancreas,SEL1L,1.6577848953
Pancreas,SERPINI2,-1.6973818108
Pancreas,SPINK1,1.802758667
Immune,Intercept,57.6916091468
Immune,ADAM8,-0.4157157796
Immune,ADGRE1,-0.6248128978
Immune,ADGRE2,4.5629616902
Immune,AHSP,0.1227314078
Immune,AIF1,0.2100839735
Immune,APBB1IP,0.6725329132
Immune,ARHGAP30,-0.2463791019
Immune,AZU1,0.1328500915
Immune,BIN2,-0.2658803922
Immune,BST1,-0.1220799458
Immune,CCL5,-0.1654285585
Immune,CD177,0.0267113055
Immune,CD244,-0.3637102207
Immune,CD300A,0.4360142716
Immune,CD5L,0.191395374
Immune,CD7,-1.1231221469
Immune,CD72,0.8319762183
Immune,CD8A,-2.2662124971
Immune,CEACAM21,-0.1797577882
Immune,CEACAM3,-0.2765482995
Immune,CEACAM8,0.9260936549
Immune,CFP,-0.0589887869
Immune,CLC,0.6222257252
Immune,CLEC12A,0.8785739846
Immune,CLEC4D,0.1840264587
Immune,CORO1A,-0.0359816991
Immune,CPPED1,-0.3089402554
Immune,CR1,-0.3673159121
Immune,CSF1R,-0.966668398
Immune,CSF2RA,0.0374048649
Immune,CSF2RB,-0.2067272741
Immune,CSF3R,-0.7423948042
Immune,CST7,-0.1685274694
Immune,CXCL1,-0.0549755293
Immune,CXCL13,0.3073454869
Immune,CXCL6,0.3000638725
Immune,DEFA1_DEFA1B,0.4217681529
Immune,DPEP2,0.5669257201
Immune,EVI2B,0.29777113
Immune,FASLG,-3.6888762254
Immune,FCAR,0.0888224731
Immune,FCGR2A,0.1888995528
Immune,FCGR3B,-0.7262355985
Immune,FCN1,0.5643517058
Immune,FCRL6,0.4385927814
Immune,FGD3,-0.1066318766
Immune,FGR,-0.1220911282
Immune,FMNL1,-0.5211828446
Immune,FOLR3,-0.0065348887
Immune,FYB1,0.5238634231
Immune,GMFG,1.2754683808
Immune,GNLY,0.8208507829
Immune,GZMA,0.4190080926
Immune,GZMB,-0.3860006986
Immune,GZMH,0.2831443697
Immune,HBQ1,-0.6171551926
Immune,HCLS1,-0.4743449566
Immune,HMOX1,0.7270157598
Immune,ICAM3,0.4174538811
Immune,IL17RA,-0.1456877846
Immune,IL18RAP,-0.245580679
Immune,IL1R2,-3.3443777229
Immune,IL2RB,-0.1378604183
Immune,IL2RG,0.2381282085
Immune,ITGAM,-1.860724864
Immune,ITGB2,3.1456273252
Immune,KIR2DL3,0.4329461765
Immune,KIR2DS4,0.0131335343
Immune,KIR3DL1,-0.0130335689
Immune,KIR3DL2,-0.1392238611
Immune,KLRF1,1.099855063
Immune,LAT2,-0.2671647086
Immune,LCP1,-0.3115564002
Immune,LILRA2,1.4759813434
Immune,LILRA5,-0.7280191094
Immune,LILRB1,-0.6355123896
Immune,LILRB2,1.2222843815
Immune,LRRC25,-0.4000135576
Immune,LRTM1,-0.3485486559
Immune,LYN,-0.3881430296
Immune,MCEMP1,0.0495138231
Immune,MMP8,-0.082506181
Immune,MMP9,1.2330823375
Immune,MNDA,-0.179879524
Immune,MPO,-0.1267862362
Immune,MZB1,-1.5465373664
Immune,NCF2,-0.2920948351
Immune,NCR1,1.0859285886
Immune,NFE2,-0.0019270023
Immune,OSM,-1.8146219833
Immune,PADI4,0.5783071036
Immune,PF4,0.5561926
Immune,PGLYRP1,0.4771844516
Immune,PILRA,1.2593296281
Immune,PPBP,0.0311686776
Immune,PRG2,1.7873430498
Immune,PRG3,-1.7864926223
Immune,PRTN3,-1.2684583193
Immune,PSTPIP2,1.0179947015
Immune,PTPRC,1.0310267417
Immune,RETN,-0.0074832116
Immune,RNASE3,0.1003127894
Immune,RNF149,1.5935333993
Immune,S100A12,0.4795892107
Immune,SELL,-4.2843702643
Immune,SELPLG,1.1682179069
Immune,SIGLEC5,-0.036325345
Immune,SIGLEC7,3.2644282791
Immune,SIGLEC9,0.0133326346
Immune,SIRPB1,-0.0742963251
Immune,SLA2,-0.9268207981
Immune,STAB2,-0.2804750163
Immune,TARM1,-0.0839205642
Immune,TLR1,0.1032135795
Immune,TNFAIP8L2,-0.2907680418
Immune,TNFRSF10C,0.2633514668
Immune,TNFRSF1B,0.4404057426
Immune,TREML1,0.1821660883
Immune,TREML2,-2.406290176
Immune,VNN2,0.2962494
Immune,VSIR,-0.4033767778
Immune,VSTM1,-0.3919050549
Immune,WAS,-0.0238525044
Female,Intercept,58.4808763015
Female,ESR1,0.0106827895
Female,LEFTY2,2.8588215084
Female,PAEP,-1.9546803757
Female,PGR,-0.159946339
Female,WFIKKN2,-0.2775721176
Female,ZP4,-0.507932603
Adipose,Intercept,57.1044228722
Adipose,ADIPOQ,1.2777404575
Adipose,CD300LG,0.3596973502
Adipose,FABP4,2.817328572
Adipose,LEP,-0.8016757057
Adipose,PLIN1,0.9631731548
Adrenal,Intercept,57.2198852405
Adrenal,AKR1B1,-0.1873996382
Adrenal,FDX1,0.575227143
Adrenal,GSTA3,0.5283774691
Adrenal,SCARB1,-0.1233505929
Lung,Intercept,57.2296717095
Lung,AGER,-1.0734410369
Lung,ALPP,-0.1312336371
Lung,CCL18,1.2715203745
Lung,CSF2,0.492010461
Lung,LAMP3,2.2296582704
Lung,SCGB1A1,2.3627427014
Lung,SCGB3A2,0.2171506731
Lung,SFTPA1,0.0999219405
Lung,SFTPA2,0.2262234783
Lung,SFTPD,1.0684978483
Lung,VIPR1,-0.7904915089
Male,Intercept,57.6360437973
Male,ACRBP,0.3400905112
Male,ACRV1,1.210237501
Male,ART5,-0.1805827806
Male,BPIFA2,0.5165963085
Male,BRAP,-0.3817484196
Male,BRDT,-0.024293431
Male,BRME1,0.2964507509
Male,CBX2,0.0034429253
Male,CDC25A,-0.1148443716
Male,CETN3,-1.1972071313
Male,CLSPN,-0.297108503
Male,CRISP2,-0.3230874232
Male,DCUN1D1,0.1278373452
Male,DDX4,-0.1326045891
Male,DDX53,0.0546237728
Male,DEFB118,-0.1361500997
Male,DKKL1,0.8995242214
Male,DNAJB8,-0.0584915522
Male,GAGE2A,-0.0254329284
Male,GJA8,-0.1008501039
Male,H2AP,-0.0997752555
Male,HMMR,-0.0419224878
Male,IL13,-0.212306511
Male,IL31,0.0099285633
Male,IL5,-0.2023360357
Male,INSL3,-2.0119770193
Male,IZUMO1,-0.1348315742
Male,KEL,1.1108614083
Male,KLK3,1.4213301983
Male,KLK4,2.7369618743
Male,LELP1,-0.1113699187
Male,LYAR,0.2199929585
Male,LYZL2,0.3622249083
Male,MAGEA3,0.0128443073
Male,MENT,-3.0628047437
Male,MSMB,0.8208697633
Male,NAA80,1.1240111474
Male,OTOA,0.0263740111
Male,PBK,0.1708696339
Male,PDCL2,-0.049738153
Male,PRAME,-0.1873555656
Male,PRND,-0.3222074127
Male,RAD51,0.1860606254
Male,RLN1,-1.5709846515
Male,SDK2,-3.0106319985
Male,SPESP1,0.1227761983
Male,SPINK2,0.0451764536
Male,TCP11,-0.1002674224
Male,TEX101,-0.5500786095
Male,TEX33,-0.0154244014
Male,TIMD4,0.6262132058
Male,TMCO5A,-0.0145734655
Male,TPPP2,0.0381480304
Male,UBQLN3,0.2219083627
Male,ZNRF4,-0.3205189899
Multi-organ,Intercept,57.2393804304
Multi-organ,A1BG,0.6373861896
Multi-organ,ABCA2,0.0940709561
Multi-organ,ACAN,0.0042654359
Multi-organ,ACRBP,0.0979915099
Multi-organ,ACRV1,0.4500091967
Multi-organ,ADAM22,0.5425257306
Multi-organ,ADAM8,-0.0631803131
Multi-organ,ADCYAP1R1,-0.1334641135
Multi-organ,ADGRE1,0.177316166
Multi-organ,ADGRE2,1.0625751306
Multi-organ,ADH4,0.1349637837
Multi-organ,ADIPOQ,0.1073213049
Multi-organ,AFM,0.5703194228
Multi-organ,AGER,-0.8609521027
Multi-organ,AGT,0.1068813116
Multi-organ,AGXT,-0.1360882778
Multi-organ,AHSG,-0.6117829496
Multi-organ,AHSP,0.00533459
Multi-organ,AIF1,0.0512122943
Multi-organ,AKR1B1,-0.0571545548
Multi-organ,AKR1C4,-0.0176585959
Multi-organ,ALPI,0.1095189805
Multi-organ,ALPP,0.0112176884
Multi-organ,AMBP,-0.4091923744
Multi-organ,AMY1A_AMY1B_AMY1C,0.1988587993
Multi-organ,AMY2A,-0.040705914
Multi-organ,ANG,-0.3355668343
Multi-organ,ANGPTL3,-0.319602619
Multi-organ,ANGPTL7,0.1662805823
Multi-organ,ANXA1,0.4669832643
Multi-organ,ANXA10,-0.0236986933
Multi-organ,APBB1IP,0.0270390524
Multi-organ,APCS,0.5022670893
Multi-organ,APLP1,-0.4576227583
Multi-organ,APOA1,1.4560391386
Multi-organ,APOA2,0.0505777985
Multi-organ,APOA4,-0.5482132245
Multi-organ,APOC1,-0.7003983988
Multi-organ,APOD,0.260796072
Multi-organ,APOF,0.8051502152
Multi-organ,APOH,-0.0362907696
Multi-organ,ARHGAP30,-0.1124672301
Multi-organ,ART5,-0.0361349063
Multi-organ,ASGR1,-0.2261514447
Multi-organ,ASGR2,-0.8814557049
Multi-organ,ATP1B2,0.0969856323
Multi-organ,ATP1B4,0.0177244797
Multi-organ,ATP6V1G2,-0.009161414
Multi-organ,BCAN,-1.5636672024
Multi-organ,BGN,-0.0319801784
Multi-organ,BIN2,0.0962655784
Multi-organ,BLMH,-0.9499097808
Multi-organ,BMP10,-0.6350581601
Multi-organ,BPIFA2,-0.0048082979
Multi-organ,BPIFB2,-0.2556742364
Multi-organ,BRAP,0.1441235978
Multi-organ,BRDT,0.0864381908
Multi-organ,BRME1,0.0939543519
Multi-organ,BSND,-0.0304003946
Multi-organ,BST1,-0.0356163304
Multi-organ,C1QL2,-0.5650928162
Multi-organ,C2,-0.0121619879
Multi-organ,C4BPB,0.1051004819
Multi-organ,C5,-0.5101019864
Multi-organ,C8B,0.05934895
Multi-organ,C9,0.2565435386
Multi-organ,CA11,0.0403622583
Multi-organ,CA14,-1.0492168603
Multi-organ,CA3,0.2292945278
Multi-organ,CA5A,-0.067913434
Multi-organ,CA6,-0.1185593709
Multi-organ,CA7,0.0322101389
Multi-organ,CBLIF,0.1917423704
Multi-organ,CBLN1,-0.0327192872
Multi-organ,CBX2,-0.1072547866
Multi-organ,CCL16,-0.0700621532
Multi-organ,CCL18,0.2560663894
Multi-organ,CCL25,0.1857150428
Multi-organ,CCL27,0.2504996915
Multi-organ,CCL28,0.2488497686
Multi-organ,CCL5,-0.2167791908
Multi-organ,CD177,0.0112316764
Multi-organ,CD207,-0.2753377847
Multi-organ,CD244,-0.1249118806
Multi-organ,CD300A,-0.3845311386
Multi-organ,CD300LG,-0.2996216969
Multi-organ,CD5L,0.1406188239
Multi-organ,CD7,-0.4289157992
Multi-organ,CD72,0.0661966796
Multi-organ,CD8A,-0.536660153
Multi-organ,CDC25A,0.0071003649
Multi-organ,CDH17,-0.1227469038
Multi-organ,CDH22,0.0918188363
Multi-organ,CDHR1,-0.2457767638
Multi-organ,CDHR2,0.5384408449
Multi-organ,CDHR5,0.1045864489
Multi-organ,CDSN,0.0270068151
Multi-organ,CEACAM18,-0.0203913267
Multi-organ,CEACAM20,-0.1010223059
Multi-organ,CEACAM21,0.0127805155
Multi-organ,CEACAM3,-0.0632373715
Multi-organ,CEACAM8,0.0392731897
Multi-organ,CELA2A,0.1491012832
Multi-organ,CELA3A,-0.4333749356
Multi-organ,CEND1,0.0088627247
Multi-organ,CETN3,-0.2128616869
Multi-organ,CFB,-0.0668671056
Multi-organ,CFHR2,0.0755772715
Multi-organ,CFHR4,0.0130304509
Multi-organ,CFHR5,-0.2049551591
Multi-organ,CFP,-0.7026509197
Multi-organ,CGA,-0.2609277146
Multi-organ,CLC,0.1315386109
Multi-organ,CLEC12A,0.1934938566
Multi-organ,CLEC2L,0.1189249588
Multi-organ,CLEC4D,-0.0585835628
Multi-organ,CLEC4M,0.4438356439
Multi-organ,CLPS,-0.0512272472
Multi-organ,CLSPN,-0.0402319561
Multi-organ,CNDP1,-0.0682693674
Multi-organ,CNP,0.2319259076
Multi-organ,CNTF,-0.0936546485
Multi-organ,CNTN1,0.2426111353
Multi-organ,CNTN2,0.0684538381
Multi-organ,CNTNAP2,-0.1744980207
Multi-organ,CORO1A,-0.1528813345
Multi-organ,CPA1,0.4793246175
Multi-organ,CPA2,0.1067759312
Multi-organ,CPB1,-0.2544612381
Multi-organ,CPB2,0.7658880437
Multi-organ,CPPED1,-0.0740157345
Multi-organ,CR1,-0.2872029904
Multi-organ,CRH,-0.1887490266
Multi-organ,CRISP2,-0.0243012831
Multi-organ,CRISP3,-0.2206393791
Multi-organ,CRLF1,-0.7674602049
Multi-organ,CRTAM,0.0905687769
Multi-organ,CSF1R,-0.0454710915
Multi-organ,CSF2,-0.0809517759
Multi-organ,CSF2RA,-0.0186869692
Multi-organ,CSF2RB,-0.0332230261
Multi-organ,CSF3R,0.0789927528
Multi-organ,CSH1,-0.0252664841
Multi-organ,CSPG5,0.0185914047
Multi-organ,CST5,0.3720044664
Multi-organ,CST6,-0.2243570023
Multi-organ,CST7,-0.021109493
Multi-organ,CTRB1,0.1073318396
Multi-organ,CTRC,0.0733973657
Multi-organ,CTRL,0.1563499572
Multi-organ,CTSE,-0.0720578877
Multi-organ,CUZD1,-0.118308606
Multi-organ,CXCL1,-0.0055480471
Multi-organ,CXCL13,-0.1423715182
Multi-organ,CXCL5,0.1619246388
Multi-organ,CXCL6,-0.1496486398
Multi-organ,CYP24A1,-0.0075530586
Multi-organ,CYTL1,-1.3960240724
Multi-organ,DCUN1D1,-0.0477669112
Multi-organ,DCXR,-0.0396392394
Multi-organ,DDX4,0.0242881152
Multi-organ,DDX53,-0.0470523505
Multi-organ,DEFA1_DEFA1B,-0.0853000011
Multi-organ,DEFB118,-0.1040379493
Multi-organ,DEFB4A_DEFB4B,-0.1027233298
Multi-organ,DHODH,0.0865214758
Multi-organ,DKKL1,0.1398035739
Multi-organ,DNAJB8,0.0227273368
Multi-organ,DNAJC6,-0.1278857177
Multi-organ,DNM1,-0.0131926596
Multi-organ,DNM3,0.2012689491
Multi-organ,DPEP2,-0.2210197176
Multi-organ,DSG4,-0.1486051173
Multi-organ,DUSP29,0.0523896164
Multi-organ,ELAVL4,-0.0275334568
Multi-organ,ELN,3.5901305363
Multi-organ,ENO2,0.292212375
Multi-organ,ENO3,-0.3124996668
Multi-organ,ENOPH1,0.0052375461
Multi-organ,ENPP6,-0.3106586802
Multi-organ,EPO,-0.0479186172
Multi-organ,ESR1,0.1755431172
Multi-organ,EVI2B,0.0165280475
Multi-organ,EXTL1,-0.0577280639
Multi-organ,F11,0.0342221199
Multi-organ,F12,-0.0141190644
Multi-organ,F13B,0.2172422153
Multi-organ,F7,0.2604863876
Multi-organ,F9,0.7909677032
Multi-organ,FABP2,0.0173256139
Multi-organ,FABP4,-0.5756940645
Multi-organ,FABP6,-0.0447134649
Multi-organ,FABP9,-0.2208258303
Multi-organ,FASLG,-0.9318469255
Multi-organ,FCAR,-0.1074925339
Multi-organ,FCGR2A,0.1388675091
Multi-organ,FCGR3B,-0.0382040446
Multi-organ,FCN1,0.0667922948
Multi-organ,FCRL6,0.1248602533
Multi-organ,FDX1,-0.0891924567
Multi-organ,FETUB,-0.3460154569
Multi-organ,FGA,0.8979236715
Multi-organ,FGD3,0.0617415816
Multi-organ,FGF21,0.0006421062
Multi-organ,FGF3,-0.0794392239
Multi-organ,FGF6,0.0291920119
Multi-organ,FGL1,-0.0999029247
Multi-organ,FGR,-0.1079854147
Multi-organ,FKBP1B,0.2033019324
Multi-organ,FMNL1,-0.1187344442
Multi-organ,FOLR3,0.0279666156
Multi-organ,FRZB,0.4231357217
Multi-organ,FSHB,0.8124552113
Multi-organ,FYB1,0.3109945556
Multi-organ,GABRA4,-0.0116492434
Multi-organ,GAD1,-0.0572433659
Multi-organ,GAD2,-0.0026649623
Multi-organ,GAGE2A,0.0293092288
Multi-organ,GAL,-0.0961344068
Multi-organ,GAST,0.2265048694
Multi-organ,GATA3,0.0229526013
Multi-organ,GBP6,-0.0364072399
Multi-organ,GC,-0.0658082377
Multi-organ,GCG,-0.1803027094
Multi-organ,GDF2,-0.5789290904
Multi-organ,GFAP,1.4071491666
Multi-organ,GH1,-0.0015077626
Multi-organ,GH2,-0.0173835995
Multi-organ,GHRHR,0.0174650411
Multi-organ,GHRL,-0.0517907864
Multi-organ,GJA8,-0.0427153085
Multi-organ,GKN1,0.1698576251
Multi-organ,GMFG,-0.1048569849
Multi-organ,GNLY,0.0716582341
